year,total_enrollment,school,pinellas_flag,percent_pre_kinder_ready,percent_passing_reading,percent_passing_math,percent_free_lunch,percent_black_enrollment,majority_free_lunch_flag,majority_black_enrollment_flag,district,FF_school_flag
2014,560,WESTSIDE ELEMENTARY SCHOOL                   ,FALSE,62,51,62,0.780357143,0.251785714,TRUE,FALSE,HENDRY      ,FALSE
2014,566,EASTSIDE ELEMENTARY SCHOOL                   ,FALSE,49,51,61,0.825088339,0.280918728,TRUE,FALSE,HENDRY      ,FALSE
2014,574,CENTRAL ELEMENTARY SCHOOL                    ,FALSE,43,34,32,0.867595819,0.240418118,TRUE,FALSE,HENDRY      ,FALSE
2014,781,COUNTRY OAKS ELEMENTARY SCHOOL               ,FALSE,57,55,63,0.834827145,0.078104994,TRUE,FALSE,HENDRY      ,FALSE
2014,443,EDWARD A. UPTHEGROVE ELEM.                   ,FALSE,67,58,61,0.720090293,0,TRUE,FALSE,HENDRY      ,FALSE
2014,778,BROOKSVILLE ELEMENTARY SCHOOL                ,FALSE,81,60,57,0.679948586,0.11928934,TRUE,FALSE,HERNANDO    ,FALSE
2014,580,WESTSIDE ELEMENTARY SCHOOL                   ,FALSE,62,50,46,0.756896552,0.082758621,TRUE,FALSE,HERNANDO    ,FALSE
2014,440,EASTSIDE ELEMENTARY SCHOOL                   ,FALSE,77,58,57,0.786363636,0.112612613,TRUE,FALSE,HERNANDO    ,FALSE
2014,665,SPRING HILL ELEMENTARY SCHOOL                ,FALSE,71,59,52,0.673684211,0.072072072,TRUE,FALSE,HERNANDO    ,FALSE
2014,587,PINE GROVE ELEMENTARY SCHOOL                 ,FALSE,79,57,53,0.700170358,0.074576271,TRUE,FALSE,HERNANDO    ,FALSE
2014,842,DELTONA ELEMENTARY SCHOOL                    ,FALSE,74,58,52,0.801662708,0.059311981,TRUE,FALSE,HERNANDO    ,FALSE
2014,625,MOTON ELEMENTARY SCHOOL                      ,FALSE,71,52,50,0.7744,0.2016,TRUE,FALSE,HERNANDO    ,FALSE
2014,889,SUNCOAST ELEMENTARY SCHOOL                   ,FALSE,84,62,56,0.542182227,0.046119235,TRUE,FALSE,HERNANDO    ,FALSE
2014,833,CHOCACHATTI ELEMENTARY SCHOOL                ,FALSE,91,76,66,0.349339736,0.032412965,FALSE,FALSE,HERNANDO    ,FALSE
2014,582,LAKE COUNTRY ELEMENTARY SCHOOL               ,FALSE,61,45,55,0.771477663,0.120274914,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,554,WOODLAWN ELEMENTARY SCHOOL                   ,FALSE,,49,54,0.723826715,0.185920578,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,591,PARK ELEMENTARY SCHOOL                       ,FALSE,49,51,54,0.751269036,0.223728814,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,642,CRACKER TRAIL ELEM. SCHOOL                   ,FALSE,,59,64,0.504672897,0.056074766,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,538,FRED WILD ELEMENTARY SCHOOL                  ,FALSE,,47,51,0.849442379,0.191449814,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,549,AVON ELEMENTARY SCHOOL                       ,FALSE,47,62,60,0.757741348,0.156648452,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,859,LAKE PLACID ELEMENTARY SCHOOL                ,FALSE,59,49,58,0.7112922,0.164144354,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,753,SUN 'N LAKE ELEMENTARY SCHOOL                ,FALSE,74,56,58,0.630810093,0.231075697,TRUE,FALSE,HIGHLANDS   ,FALSE
2014,963,FOREST HILLS ELEMENTARY SCHOOL               ,FALSE,60,43,35,0.861889927,0.312564901,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,447,SHEEHY ELEMENTARY SCHOOL                     ,FALSE,72,32,32,0.937360179,0.892376682,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,698,CORR ELEMENTARY SCHOOL                       ,FALSE,72,43,51,0.687679083,0.244985673,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,788,DAVIS ELEMENTARY SCHOOL                      ,FALSE,67,59,56,0.814720812,0.080050826,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,999,FISHHAWK CREEK ELEMENTARY SCHOOL             ,FALSE,79,87,79,0.084084084,0.045045045,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,362,MACFARLANE PARK ELEMENTARY MAGNET SCHOOL     ,FALSE,86,88,83,0.334254144,0.174033149,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,1002,COLLINS ELEMENTARY SCHOOL                    ,FALSE,82,70,67,0.309381238,0.193419741,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,782,FROST ELEMENTARY SCHOOL                      ,FALSE,61,49,41,0.746803069,0.361892583,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,824,DOBY ELEMENTARY SCHOOL                       ,FALSE,82,69,63,0.393203883,0.155339806,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,616,ALEXANDER ELEMENTARY SCHOOL                  ,FALSE,57,62,61,0.87012987,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,870,SUMMERFIELD CROSSINGS ELEMENTARY             ,FALSE,71,60,56,0.490804598,0.267816092,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,869,STOWERS ELEMENTARY SCHOOL                    ,FALSE,88,78,74,0.211737629,0.102416571,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,351,ANDERSON ELEMENTARY SCHOOL                   ,FALSE,93,78,67,0.495726496,0.128205128,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,643,APOLLO BEACH ELEMENTARY SCHOOL               ,FALSE,80,71,78,0.3281493,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,408,BALLAST POINT ELEMENTARY SCHL                ,FALSE,89,80,76,0.323529412,0.066176471,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,760,BAY CREST ELEMENTARY SCHOOL                  ,FALSE,72,61,58,0.609210526,0.096052632,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,631,BING ELEMENTARY SCHOOL                       ,FALSE,56,44,45,0.919175911,0.274167987,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,668,JUST ELEMENTARY                              ,FALSE,64,28,33,0.986526946,0.845808383,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,549,BOYETTE SPRINGS ELEM. SCHOOL                 ,FALSE,63,63,59,0.446265938,0.083788707,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,804,BEVIS ELEMENTARY SCHOOL                      ,FALSE,91,90,95,0.062189055,0.027363184,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,889,BROOKER ELEMENTARY SCHOOL                    ,FALSE,71,70,67,0.442069741,0.095613048,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,389,BROWARD ELEMENTARY SCHOOL                    ,FALSE,59,37,32,0.917737789,0.616966581,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,753,BRYAN ELEMENTARY SCHOOL                      ,FALSE,46,36,36,0.885790173,0.051792829,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,962,BRYANT ELEMENTARY SCHOOL                     ,FALSE,94,89,86,0.092515593,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,660,BUCKHORN ELEMENTARY SCHOOL                   ,FALSE,78,74,65,0.312121212,0.072727273,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,342,BURNEY ELEMENTARY SCHOOL                     ,FALSE,47,41,41,0.871345029,0.312865497,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,437,CAHOON ELEMENTARY MAGNET SCHOOL              ,FALSE,82,67,69,0.729977117,0.464530892,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,720,CANNELLA ELEMENTARY SCHOOL                   ,FALSE,81,65,57,0.698611111,0.106944444,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,772,CARROLLWOOD ELEMENTARY SCHOOL                ,FALSE,79,75,65,0.389896373,0.086787565,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,393,CHIARAMONTE ELEMENTARY SCHOOL                ,FALSE,73,65,62,0.631043257,0.183206107,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,786,CHILES ELEMENTARY SCHOOL                     ,FALSE,85,84,81,0.286259542,0.159033079,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,619,CITRUS PARK ELEMENTARY SCHOOL                ,FALSE,78,71,68,0.508885299,0.079159935,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,804,CIMINO ELEMENTARY SCHOOL                     ,FALSE,82,77,75,0.252487562,0.084577114,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,590,CLAIR-MEL ELEMENTARY SCHOOL                  ,FALSE,67,34,40,0.937288136,0.406779661,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,829,CLARK ELEMENTARY SCHOOL                      ,FALSE,74,77,81,0.423401689,0.256936068,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,755,CLAYWELL ELEMENTARY SCHOOL                   ,FALSE,78,70,69,0.4,0.095364238,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,417,CLEVELAND ELEMENTARY SCHOOL                  ,FALSE,58,41,52,0.944844125,0.587529976,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,698,COLSON ELEMENTARY SCHOOL                     ,FALSE,63,61,51,0.580229226,0.166189112,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,404,LOCKHART ELEMENTARY MAGNET SCHOOL            ,FALSE,80,42,29,0.878712871,0.732673267,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,678,CORK ELEMENTARY SCHOOL                       ,FALSE,69,60,60,0.637168142,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,901,CRESTWOOD ELEMENTARY SCHOOL                  ,FALSE,43,51,39,0.849056604,0.07991121,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,1130,CYPRESS CREEK ELEMENTARY SCHL                ,FALSE,42,41,44,0.811504425,0.160176991,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,235,DESOTO ELEMENTARY SCHOOL                     ,FALSE,55,42,44,0.914893617,0.234042553,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,601,DICKENSON ELEMENTARY SCHOOL                  ,FALSE,52,50,57,0.758735441,0.096505824,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,693,DOVER ELEMENTARY SCHOOL                      ,FALSE,65,41,31,0.937950938,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,229,DUNBAR ELEMENTARY MAGNET SCHOOL              ,FALSE,87,45,60,0.76419214,0.537117904,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,490,EDISON ELEMENTARY SCHOOL                     ,FALSE,56,36,47,0.932653061,0.746938776,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,518,EGYPT LAKE ELEMENTARY SCHOOL                 ,FALSE,68,53,49,0.861003861,0.156370656,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,695,ESSRIG ELEMENTARY SCHOOL                     ,FALSE,69,71,65,0.46618705,0.070503597,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,539,FOLSOM ELEMENTARY SCHOOL                     ,FALSE,58,49,40,0.803339518,0.367346939,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,471,FOSTER ELEMENTARY SCHOOL                     ,FALSE,57,40,41,0.927813163,0.700636943,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,590,GIBSONTON ELEMENTARY SCHOOL                  ,FALSE,42,43,34,0.903389831,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,566,GORRIE ELEMENTARY SCHOOL                     ,FALSE,91,88,82,0.116607774,0.070671378,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,458,GRADY ELEMENTARY SCHOOL                      ,FALSE,73,81,81,0.35371179,0.082969432,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,350,GRAHAM ELEMENTARY SCHOOL                     ,FALSE,65,45,48,0.937142857,0.774285714,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,679,BELLAMY ELEMENTARY SCHOOL                    ,FALSE,66,56,56,0.75257732,0.094256259,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,647,HERITAGE ELEMENTARY SCHOOL                   ,FALSE,74,62,64,0.468315301,0.289026275,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,842,HUNTER'S GREEN ELEMENTARY SCHL               ,FALSE,80,61,60,0.527315914,0.298099762,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,872,IPPOLITO ELEMENTARY SCHOOL                   ,FALSE,56,44,32,0.791284404,0.520689655,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,503,JACKSON ELEMENTARY SCHOOL                    ,FALSE,40,38,33,0.878727634,0.252485089,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,510,KENLY ELEMENTARY SCHOOL                      ,FALSE,52,53,51,0.9,0.509803922,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,615,KINGSWOOD ELEMENTARY SCHOOL                  ,FALSE,68,57,56,0.648780488,0.232520325,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,694,KNIGHTS ELEMENTARY SCHOOL                    ,FALSE,57,63,66,0.773775216,0.031700288,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,867,LAKE MAGDALENE ELEM. SCHOOL                  ,FALSE,75,66,59,0.476355248,0.106113033,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,388,LANIER ELEMENTARY SCHOOL                     ,FALSE,71,52,48,0.698453608,0.128865979,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,264,LEE ELEMENTARY MAGNET SCHOOL                 ,FALSE,76,54,62,0.696969697,0.515151515,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,488,LIMONA ELEMENTARY SCHOOL                     ,FALSE,70,74,78,0.422131148,0.143442623,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,418,LINCOLN ELEMENTARY MAGNET SCHOOL             ,FALSE,88,73,70,0.543062201,0.385167464,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,793,LEWIS ELEMENTARY SCHOOL                      ,FALSE,67,63,57,0.568726356,0.316519546,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,610,LITHIA SPRINGS ELEM. SCHOOL                  ,FALSE,85,91,89,0.147540984,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,359,LOMAX MAGNET ELEMENTARY SCHOOL               ,FALSE,82,68,61,0.576601671,0.529247911,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,484,LOPEZ ELEMENTARY SCHOOL                      ,FALSE,60,57,51,0.675619835,0.115702479,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,767,LOWRY ELEMENTARY SCHOOL                      ,FALSE,87,76,77,0.31029987,0.082138201,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,587,LUTZ ELEMENTARY SCHOOL                       ,FALSE,87,76,75,0.373083475,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,790,MABRY ELEMENTARY SCHOOL                      ,FALSE,92,88,82,0.127848101,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,758,MANGO ELEMENTARY SCHOOL                      ,FALSE,55,49,37,0.852242744,0.248021108,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,546,MANISCALCO ELEMENTARY SCHOOL                 ,FALSE,83,74,69,0.5,0.082417582,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,600,MCDONALD ELEMENTARY SCHOOL                   ,FALSE,50,54,49,0.818333333,0.106666667,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,663,MENDENHALL ELEMENTARY SCHOOL                 ,FALSE,65,57,50,0.779788839,0.138763198,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,822,MILES ELEMENTARY SCHOOL                      ,FALSE,53,32,28,0.918491484,0.357664234,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,840,MINTZ ELEMENTARY SCHOOL                      ,FALSE,74,63,64,0.570238095,0.25952381,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,611,MITCHELL ELEMENTARY SCHOOL                   ,FALSE,89,85,86,0.230769231,0.047463175,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,995,MCKITRICK ELEMENTARY SCHOOL                  ,FALSE,95,86,87,0.091457286,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,567,MORGAN WOODS ELEMENTARY SCHOOL               ,FALSE,62,56,53,0.761904762,0.070546737,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,844,MORT ELEMENTARY SCHOOL                       ,FALSE,41,39,37,0.946682464,0.257109005,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,779,NELSON ELEMENTARY SCHOOL                     ,FALSE,67,68,63,0.49550706,0.120667522,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,657,NORTHWEST ELEMENTARY SCHOOL                  ,FALSE,84,83,76,0.342465753,0.04414003,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,913,OAK GROVE ELEMENTARY SCHL                    ,FALSE,54,50,42,0.86966046,0.128148959,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,335,MULLER ELEMENTARY MAGNET SCHOOL              ,FALSE,69,70,59,0.746268657,0.313432836,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,605,OAK PARK ELEMENTARY SCHOOL                   ,FALSE,50,28,27,0.971900826,0.844370861,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,531,PALM RIVER ELEMENTARY SCHOOL                 ,FALSE,64,38,35,0.877589454,0.36346516,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,555,PINECREST ELEMENTARY SCHOOL                  ,FALSE,52,59,45,0.65045045,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,695,PIZZO ELEMENTARY SCHOOL                      ,FALSE,45,56,42,0.846043165,0.469064748,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,903,PRIDE ELEMENTARY SCHOOL                      ,FALSE,89,83,79,0.172757475,0.143964563,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,645,POTTER ELEMENTARY SCHOOL                     ,FALSE,60,23,27,0.986046512,0.897674419,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,656,RIVERVIEW ELEMENTARY SCHOOL                  ,FALSE,75,56,55,0.554878049,0.188073394,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,548,ROBINSON ELEMENTARY SCHOOL                   ,FALSE,56,51,53,0.784671533,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,694,ROBLES ELEMENTARY SCHOOL                     ,FALSE,54,35,43,0.889048991,0.822766571,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,720,ROOSEVELT ELEMENTARY SCHOOL                  ,FALSE,88,86,81,0.091666667,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,1094,RUSKIN ELEMENTARY SCHOOL                     ,FALSE,51,42,40,0.808957952,0.087076077,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,624,SCHMIDT ELEMENTARY SCHOOL                    ,FALSE,67,54,49,0.677884615,0.258012821,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,654,SCHWARZKOPF ELEMENTARY SCHOOL                ,FALSE,94,83,75,0.357798165,0.073394495,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,725,SEFFNER ELEMENTARY SCHOOL                    ,FALSE,75,68,56,0.580689655,0.131034483,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,474,SEMINOLE ELEMENTARY SCHOOL                   ,FALSE,63,64,58,0.67721519,0.289029536,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,807,SESSUMS ELEMENTARY SCHOOL                    ,FALSE,76,67,66,0.510532838,0.179677819,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,602,SHAW ELEMENTARY SCHOOL                       ,FALSE,49,40,35,0.958471761,0.53986711,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,389,SHORE ELEMENTARY MAGNET SCHOOL               ,FALSE,91,54,45,0.580976864,0.506426735,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,838,SPRINGHEAD ELEMENTARY SCHOOL                 ,FALSE,66,43,48,0.792362768,0.074074074,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,632,SULPHUR SPRINGS ELEM. SCHOOL                 ,FALSE,34,29,24,0.988924051,0.702531646,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,813,SUMMERFIELD ELEMENTARY SCHOOL                ,FALSE,73,64,52,0.606396064,0.163591636,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,645,SYMMES ELEMENTARY SCHOOL                     ,FALSE,76,70,60,0.431007752,0.159442724,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,735,TAMPA BAY BOULEVARD ELEM. SCHL               ,FALSE,49,48,52,0.876190476,0.107482993,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,811,TAMPA PALMS ELEMENTARY SCHOOL                ,FALSE,71,82,81,0.355117139,0.181257707,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,621,TEMPLE TERRACE ELEM. SCHOOL                  ,FALSE,63,48,37,0.753623188,0.549114332,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,414,THONOTOSASSA ELEMENTARY SCHOOL               ,FALSE,51,44,37,0.888888889,0.224637681,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,554,TINKER ELEMENTARY SCHOOL                     ,FALSE,88,80,73,0.131768953,0.158844765,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,470,TOWN & COUNTRY ELEMENTARY SCHL               ,FALSE,64,50,42,0.876595745,0.085106383,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,559,TRAPNELL ELEMENTARY SCHOOL                   ,FALSE,46,36,49,0.880143113,0.100178891,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,692,TWIN LAKES ELEMENTARY SCHOOL                 ,FALSE,71,42,40,0.787572254,0.137283237,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,773,VALRICO ELEMENTARY SCHOOL                    ,FALSE,74,67,66,0.457956016,0.091849935,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,851,WALDEN LAKE ELEMENTARY SCHOOL                ,FALSE,68,71,63,0.459459459,0.044653349,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,495,WASHINGTON ELEMENTARY SCHOOL                 ,FALSE,64,29,32,0.975757576,0.747474747,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,925,WESTCHASE ELEMENTARY SCHOOL                  ,FALSE,90,89,86,0.130810811,0,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,306,WEST SHORE ELEMENTARY SCHOOL                 ,FALSE,50,63,62,0.732026144,0.316993464,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,506,WEST TAMPA ELEMENTARY SCHOOL                 ,FALSE,50,35,37,0.920948617,0.268774704,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,618,JAMES ELEMENTARY SCHOOL                      ,FALSE,56,35,46,0.959546926,0.822294023,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,355,WILSON ELEMENTARY SCHOOL                     ,FALSE,64,54,50,0.814084507,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,518,WIMAUMA ELEMENTARY SCHOOL                    ,FALSE,47,40,67,0.913127413,0.057915058,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,551,WITTER ELEMENTARY SCHOOL                     ,FALSE,49,41,43,0.925589837,0.588021779,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,580,WOODBRIDGE ELEMENTARY SCHOOL                 ,FALSE,63,50,46,0.781034483,0.072413793,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,671,YATES ELEMENTARY SCHOOL                      ,FALSE,67,62,52,0.710879285,0.165424739,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,218,VILLAGE OF EXCEL. ACAD.                      ,FALSE,72,27,46,0.770642202,0.903669725,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,196,RCMA WIMAUMA ACADEMY                         ,FALSE,44,44,75,0.928571429,0,TRUE,FALSE,HILLSBOROUGH,FALSE
2014,178,WALTON ACADEMY                               ,FALSE,90,56,38,0.741573034,0.93258427,TRUE,TRUE,HILLSBOROUGH,FALSE
2014,348,KIDS COMMUNITY COLLEGE                       ,FALSE,91,69,70,0.186781609,0.209770115,FALSE,FALSE,HILLSBOROUGH,FALSE
2014,312,PONCE DE LEON ELEM. SCHOOL                   ,FALSE,85,51,43,0.689102564,0,TRUE,FALSE,HOLMES      ,FALSE
2014,788,BONIFAY ELEMENTARY SCHOOL                    ,FALSE,69,60,57,0.66751269,0.053299492,TRUE,FALSE,HOLMES      ,FALSE
2014,550,ROSEWOOD MAGNET SCHOOL                       ,FALSE,91,79,74,0.36,0.118181818,FALSE,FALSE,INDIAN RIVER,FALSE
2014,536,OSCEOLA MAGNET SCHOOL                        ,FALSE,95,78,77,0.333955224,0.098880597,FALSE,FALSE,INDIAN RIVER,FALSE
2014,597,BEACHLAND ELEMENTARY SCHOOL                  ,FALSE,76,73,67,0.403685092,0.20033389,FALSE,FALSE,INDIAN RIVER,FALSE
2014,681,FELLSMERE ELEMENTARY SCHOOL                  ,FALSE,56,42,55,0.923641703,0,TRUE,FALSE,INDIAN RIVER,FALSE
2014,481,PELICAN ISLAND ELEMENTARY SCHOOL             ,FALSE,77,59,44,0.698544699,0.203742204,TRUE,FALSE,INDIAN RIVER,FALSE
2014,675,CITRUS ELEMENTARY SCHOOL                     ,FALSE,76,50,47,0.757037037,0.189349112,TRUE,FALSE,INDIAN RIVER,FALSE
2014,448,DODGERTOWN ELEMENTARY SCHOOL                 ,FALSE,65,44,32,0.801339286,0.328125,TRUE,FALSE,INDIAN RIVER,FALSE
2014,687,VERO BEACH ELEMENTARY SCHOOL                 ,FALSE,56,45,29,0.804949054,0.257641921,TRUE,FALSE,INDIAN RIVER,FALSE
2014,531,SEBASTIAN ELEMENTARY SCHOOL                  ,FALSE,72,58,45,0.615819209,0.148775895,TRUE,FALSE,INDIAN RIVER,FALSE
2014,491,GLENDALE ELEMENTARY SCHOOL                   ,FALSE,67,57,49,0.718940937,0.240325866,TRUE,FALSE,INDIAN RIVER,FALSE
2014,464,INDIAN RIVER ACADEMY                         ,FALSE,59,51,37,0.831896552,0.362068966,TRUE,FALSE,INDIAN RIVER,FALSE
2014,550,LIBERTY MAGNET SCHOOL                        ,FALSE,85,76,58,0.363636364,0.074545455,FALSE,FALSE,INDIAN RIVER,FALSE
2014,130,ST. PETER'S ACADEMY                          ,FALSE,,56,73,0.730769231,0.592307692,TRUE,TRUE,INDIAN RIVER,FALSE
2014,256,NORTH COUNTY CHARTER SCHOOL                  ,FALSE,81,70,75,0.25390625,0.16015625,FALSE,FALSE,INDIAN RIVER,FALSE
2014,626,RIVERSIDE ELEMENTARY SCHOOL                  ,FALSE,,58,66,0.608626198,0.373801917,TRUE,FALSE,JACKSON     ,FALSE
2014,511,SNEADS ELEMENTARY SCHOOL                     ,FALSE,70,76,90,0.573385519,0.160469667,TRUE,FALSE,JACKSON     ,FALSE
2014,427,COTTONDALE ELEMENTARY SCHOOL                 ,FALSE,80,55,61,0.7470726,0.163934426,TRUE,FALSE,JACKSON     ,FALSE
2014,364,GRACEVILLE ELEMENTARY SCHOOL                 ,FALSE,84,55,61,0.741758242,0.425414365,TRUE,FALSE,JACKSON     ,FALSE
2014,616,JEFFERSON COUNTY ELEM. SCHOOL                ,FALSE,77,38,38,0.680194805,0.654159869,TRUE,TRUE,JEFFERSON   ,FALSE
2014,624,LAFAYETTE ELEMENTARY SCHOOL                  ,FALSE,61,48,57,0.65224359,0.057692308,TRUE,FALSE,LAFAYETTE   ,FALSE
